title,authors,doi,year,journal,url,source_file
,,10.2486/indhealth.MS4804ED,20,,https://doi.org/10.2486/indhealth.MS4804ED,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Emerging_OSH_Issues_in_Installation_and_Maintenance_of_Floating_Solar_Photovoltaic_Projects_and_Their_Link_with_Sustainable_Development_Goals.md
,,10.1080/00140139.2012.751457,20,,https://doi.org/10.1080/00140139.2012.751457,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Emerging_OSH_Issues_in_Installation_and_Maintenance_of_Floating_Solar_Photovoltaic_Projects_and_Their_Link_with_Sustainable_Development_Goals.md
,"Strezoski, Member",10.35833/mpce.2021.000667,20,,https://doi.org/10.35833/mpce.2021.000667,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Strezoski2022_Integration_of_Utility_Distributed_Energy_Resource_Management_System_and_Aggregators_f.md
,"Padullaparti, Senior ",10.35833/MPCE.2021.000667,20,,https://doi.org/10.35833/MPCE.2021.000667,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Strezoski2022_Integration_of_Utility_Distributed_Energy_Resource_Management_System_and_Aggregators_f.md
,"Methods, Challenges",10.1109/ACCESS.2024.3387400,20,,https://doi.org/10.1109/ACCESS.2024.3387400,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Guzmán-Henao2024_On_Integrating_and_Operating_Distributed_Energy_Resources_in_Distribution_Networks_.md
,"Mohammadzadeh, N. ",10.1007/s13198-023-02016-w,20,,https://doi.org/10.1007/s13198-023-02016-w,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Guzmán-Henao2024_On_Integrating_and_Operating_Distributed_Energy_Resources_in_Distribution_Networks_.md
,"Li, Z. ",10.1049/rpg2.12499,20,,https://doi.org/10.1049/rpg2.12499,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Guzmán-Henao2024_On_Integrating_and_Operating_Distributed_Energy_Resources_in_Distribution_Networks_.md
,"Xia, S. ",10.1109/TPWRS.2018.2870153\n-,20,,https://doi.org/10.1109/TPWRS.2018.2870153\n-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/A_Fully_Distributed_Hierarchical_Control_Framework_for_Coordinated_Operation_of_DERs_in_Active_Distribution_Power_Networks.md
,"Bu, C. ",10.1109/TPWRS.2018.2870153,20,,https://doi.org/10.1109/TPWRS.2018.2870153,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/A_Fully_Distributed_Hierarchical_Control_Framework_for_Coordinated_Operation_of_DERs_in_Active_Distribution_Power_Networks.md
,"Energy, Technical ",10.1007/s40565.016.0228.1,20,,https://doi.org/10.1007/s40565.016.0228.1,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Hu2017_Transactive_control_a_framework_for_operating_power_systems_characterized_by_high_penetration.md
,"Denmark, Copenhagen, Denmark",10.1007/s40565-016-0228-1,20,,https://doi.org/10.1007/s40565-016-0228-1,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Hu2017_Transactive_control_a_framework_for_operating_power_systems_characterized_by_high_penetration.md
,"Research, T",10.1007/s40565-015-0097-z,20,,https://doi.org/10.1007/s40565-015-0097-z,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Hu2017_Transactive_control_a_framework_for_operating_power_systems_characterized_by_high_penetration.md
,"Hague, The ",10.1007/s40565014-0072-0,20,,https://doi.org/10.1007/s40565014-0072-0,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Hu2017_Transactive_control_a_framework_for_operating_power_systems_characterized_by_high_penetration.md
,"Waring, J. ",10.1108/14777260610662753,20,,https://doi.org/10.1108/14777260610662753,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.1-applied-human-factors/Waring2013_Safety_and_complexity_inter-departmental_relationships_as_a_threat_to_patient_safety_in_t.md
,"Chen, V. ",10.1049/OAP-CIRED.2017.1107\n-,20,,https://doi.org/10.1049/OAP-CIRED.2017.1107\n-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Supporting_Control_Room_Operators_in_Highly_Automated_Future_Power_Networks.md
,"Catterson, M. ",10.1049/oap-cired.2017.1107,20,,https://doi.org/10.1049/oap-cired.2017.1107,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Supporting_Control_Room_Operators_in_Highly_Automated_Future_Power_Networks.md
,"Syed, S. ",10.1049/oap-cired.2017.1107\n\n---\n\n###,20,,https://doi.org/10.1049/oap-cired.2017.1107\n\n---\n\n###,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Supporting_Control_Room_Operators_in_Highly_Automated_Future_Power_Networks.md
,"Zaher, Ammar ",10.1109/ISGTEurope.2016.7856198,20,,https://doi.org/10.1109/ISGTEurope.2016.7856198,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Zaher2016_Enhanced_situational_awareness_and_decision_support_for_operators_of_future_distributed_po.md
,"Engineering, Gujarat ",10.30574/ijsra.2024.12.2.0525,20,,https://doi.org/10.30574/ijsra.2024.12.2.0525,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"College, Ahmedabad, India",10.54489/ijcim.v1i1.47,20,,https://doi.org/10.54489/ijcim.v1i1.47,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Similarly, Jones and ",10.54489/ijcim.v1i1.34,20,,https://doi.org/10.54489/ijcim.v1i1.34,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Similarly, Gupta and ",10.54489/ijcim.v2i1.75,20,,https://doi.org/10.54489/ijcim.v2i1.75,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Precision, Recall",10.5281/zenodo.10051866.,20,,https://doi.org/10.5281/zenodo.10051866.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Tree, Random ",10.32628/CSEIT239063.,20,,https://doi.org/10.32628/CSEIT239063.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Forest, Support ",10.54489/ijcim.v1i1.32,20,,https://doi.org/10.54489/ijcim.v1i1.32,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Tree, Support ",10.54489/ijcim.v1i1.30,20,,https://doi.org/10.54489/ijcim.v1i1.30,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Furthermore, Table ",10.54489/ijcim.v1i1.46,20,,https://doi.org/10.54489/ijcim.v1i1.46,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Tree, Support ",10.24941/ijcr.46776.09.2021.,20,,https://doi.org/10.24941/ijcr.46776.09.2021.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Harnessing_machine_learning_for_predictive_maintenance_in_energy_infrastructure-_A_review_of_challen.md
,"Agarwal, Mohammad ",10.30780/specialissue.iset.2024/009,20,,https://doi.org/10.30780/specialissue.iset.2024/009,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Sabir, Surbhi ",10.1001/jama.2016.17216.,20,,https://doi.org/10.1001/jama.2016.17216.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Mishra, Rahul ",10.1007/s10278-011-9436-4.,20,,https://doi.org/10.1007/s10278-011-9436-4.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Studies, Udaipur, Rajasthan, India",10.1016/j.energy.2019.116319.,20,,https://doi.org/10.1016/j.energy.2019.116319.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Nowakowski, Agnieszka ",10.1109/TPAMI.2016.2577031.,20,,https://doi.org/10.1109/TPAMI.2016.2577031.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Tung, Tran ",10.1177/0954405415601640.,20,,https://doi.org/10.1177/0954405415601640.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Trung, Ngo ",10.1007/978-981-19-4975-3_48,20,,https://doi.org/10.1007/978-981-19-4975-3_48,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Journal, Vol. ",10.1007/978-981-16-4103-9_21,20,,https://doi.org/10.1007/978-981-16-4103-9_21,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Trung, Tr",10.1016/j.eswa.2010.08.049.,20,,https://doi.org/10.1016/j.eswa.2010.08.049.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Agarwal2024_PREDICTIVE_MAINTENANCE_UNLEASHING_APPLICATIONS_OF_MACHINE_LEARNING_A_COMPREHENSIVE_EXPLO.md
,"Currently, B",10.47800/pvj.2021.10-05\n-,20,,https://doi.org/10.47800/pvj.2021.10-05\n-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Besides, Pd",10.47800/PVJ.2021.10-05,20,,https://doi.org/10.47800/PVJ.2021.10-05,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Ns, S",10.1007/s10278-011-9436-4.,20,,https://doi.org/10.1007/s10278-011-9436-4.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Recently, Pd",10.1016/j.,20,,https://doi.org/10.1016/j.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Trade, Viet ",10.1016/j.energy.2019.116319.,20,,https://doi.org/10.1016/j.energy.2019.116319.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Nowakowski, Agnieszka ",10.1109/TPAMI.2016.2577031.,20,,https://doi.org/10.1109/TPAMI.2016.2577031.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Tung, Tran ",10.1177/0954405415601640.,20,,https://doi.org/10.1177/0954405415601640.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Trung, Ngo ",10.1016/j.ymssp.2017.11.016.,20,,https://doi.org/10.1016/j.ymssp.2017.11.016.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/An_overview_of_the_application_of_machine_learning_in_predictive_maintenance.md
,"Zaher, V. ",10.1109/ISGTEurope.2016.7856198\n-,20,,https://doi.org/10.1109/ISGTEurope.2016.7856198\n-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Enhanced_situational_awareness_and_decision_support_for_operators_of_future_distributed_power_network_architectures.md
,"Catterson, M. ",10.1109/ISGTEurope.2016.7856198,20,,https://doi.org/10.1109/ISGTEurope.2016.7856198,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Enhanced_situational_awareness_and_decision_support_for_operators_of_future_distributed_power_network_architectures.md
,"Syed, S. ",10.1109/ISGTEurope.2016.7856198\n\n---\n\n###,20,,https://doi.org/10.1109/ISGTEurope.2016.7856198\n\n---\n\n###,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Enhanced_situational_awareness_and_decision_support_for_operators_of_future_distributed_power_network_architectures.md
,"Stamatescu,
Sergiu ",10.3390/en10010118,20,,https://doi.org/10.3390/en10010118,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Context-based_decision_support_for_sustainable_optimization_of_energy_consumption.md
,"Catterson, E. ",10.1002/ETEP.619\n-,20,,https://doi.org/10.1002/ETEP.619\n-,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Practical_applications_of_multi-agent_systems_in_electric_power_systems.md
,"Maintenance, Machine ",10.1109/ICTC.2016.7763446.,20,,https://doi.org/10.1109/ICTC.2016.7763446.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Learning, Energy ",10.1109/TITS.2023.3296508.,20,,https://doi.org/10.1109/TITS.2023.3296508.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Efficiency, Industrial ",10.1109/TITS.2023.3328811.,20,,https://doi.org/10.1109/TITS.2023.3328811.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Shwe, T. ",10.1016/j.procir.2023.06.022.,20,,https://doi.org/10.1016/j.procir.2023.06.022.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Jet, P. ",10.1109/ICTSS.2016.7792853.,20,,https://doi.org/10.1109/ICTSS.2016.7792853.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Han, J. ",10.1016/j.future.2016.07.014.,20,,https://doi.org/10.1016/j.future.2016.07.014.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Wang, M. ",10.1109/Icon,20,,https://doi.org/10.1109/Icon,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Zhou, X. ",10.1109/UCC.2014.136.,20,,https://doi.org/10.1109/UCC.2014.136.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Wischow, G. ",10.3389/fpls.2023.1260431.,20,,https://doi.org/10.3389/fpls.2023.1260431.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Gallego, I. ",10.1109/ACCESS.2022.3198662.,20,,https://doi.org/10.1109/ACCESS.2022.3198662.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Wolf, L. ",10.1016/j.trc.2016.10.019.,20,,https://doi.org/10.1016/j.trc.2016.10.019.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Roessobiyatno, T. ",10.1016/j.infsof.2011.09.002.,20,,https://doi.org/10.1016/j.infsof.2011.09.002.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Anggoro, B. ",10.1111/fme.12600.,20,,https://doi.org/10.1111/fme.12600.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Li, H. ",10.1016/j.jbusres.2016.08.001.,20,,https://doi.org/10.1016/j.jbusres.2016.08.001.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Franke, C. ",10.1177/01626434231177875.,20,,https://doi.org/10.1177/01626434231177875.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Parris, B. ",10.1109/TCSVT.2018.2803115.,20,,https://doi.org/10.1109/TCSVT.2018.2803115.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Abali, M. ",10.1007/978-3-642-13580-4_3.,20,,https://doi.org/10.1007/978-3-642-13580-4_3.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Ghosh, S. ",10.1016/j.patcog.2016.06.005.,20,,https://doi.org/10.1016/j.patcog.2016.06.005.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Clohessy, T. ",10.1007/s11263-019-01247-4.,20,,https://doi.org/10.1007/s11263-019-01247-4.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Baroni, S. ",10.1016/j.apenergy.2014.11.042.,20,,https://doi.org/10.1016/j.apenergy.2014.11.042.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Ancora, J. ",10.1109/ICCAS.2016.7832322.,20,,https://doi.org/10.1109/ICCAS.2016.7832322.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Franzaring, S. ",10.1016/j.cie.2024.110342.,20,,https://doi.org/10.1016/j.cie.2024.110342.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Machine_Learning_for_Predictive_Maintenance_to_Enhance_Energy_Efficiency_in_Industrial_Operations.md
,"Liu, Qizhi ",10.1364/JOCN.483600.,20,,https://doi.org/10.1364/JOCN.483600.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Qiu, Yihao ",10.48550/ar,20,,https://doi.org/10.48550/ar,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Zhang, Yuming ",10.1038/s41586-023-06792-0.,20,,https://doi.org/10.1038/s41586-023-06792-0.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Yi, Weisheng ",10.1364/OFC.2024.Th1G.5.,20,,https://doi.org/10.1364/OFC.2024.Th1G.5.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Networks, Department of ",10.5555/3495724.3496517.,20,,https://doi.org/10.5555/3495724.3496517.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Engineering, Shanghai ",10.59287/icaens.1127.,20,,https://doi.org/10.59287/icaens.1127.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"University, Shanghai, China",10.1364/JOCN.452868.,20,,https://doi.org/10.1364/JOCN.452868.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/First_Field_Trial_of_LLM-Powered_AI_Agent_for_Lifecycle_Management_of_Autonomous_Driving_Optical_Net.md
,"Wang, Yingli , Skeete, Jean",10.1080/09537287.2021.1882694,20,,https://doi.org/10.1080/09537287.2021.1882694,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Building, Colum ",10.1016/S0377-2217(97,20,,https://doi.org/10.1016/S0377-2217(97,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Cardiff, U",10.1016/j.ijpe.2013.07.011.,20,,https://doi.org/10.1016/j.ijpe.2013.07.011.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"School, Cardiff ",10.1080/00207543.2018.1530476.,20,,https://doi.org/10.1080/00207543.2018.1530476.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Building, Colum ",10.5465/amr.2015.0042.,20,,https://doi.org/10.5465/amr.2015.0042.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Cardiff, U",10.1016/j.respol.2014.11.009.,20,,https://doi.org/10.1016/j.respol.2014.11.009.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Phan, Wright",10.1111/joms.12349.,20,,https://doi.org/10.1111/joms.12349.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Duan, Edwards",10.1111/1540-5885.1250374.,20,,https://doi.org/10.1111/1540-5885.1250374.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Fountaine, Mc ",10.2307/249008.,20,,https://doi.org/10.2307/249008.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Duan, Edwards",10.1016/j.ijinfomgt.2019.01.021.,20,,https://doi.org/10.1016/j.ijinfomgt.2019.01.021.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
,"Danielsson, Macrae",10.2307/258557.,20,,https://doi.org/10.2307/258557.,sources/4.1.8-elicit-results/phase-2-targeted-queries/markdown_papers/3.1.3-applied-ai-automation/Wang2021_Understanding_the_implications_of_artificial_intelligence_on_field_service_operations_a_cas.md
